"time","Well","OD600","Strain","Mutant"
1410,"A11",1.207,"Strain_A","Knock-IN (+)"
1410,"A12",1.207,"Strain_A","Knock-IN (+)"
1410,"B1",0.974,"Strain_B","Knock-OUT (-)"
1410,"B2",1.209,"Strain_B","Knock-OUT (-)"
1410,"B3",1.048,"Strain_B","Knock-OUT (-)"
1410,"B4",1.207,"Strain_B","Knock-OUT (-)"
1410,"B5",1.207,"Strain_B","Knock-OUT (-)"
1410,"B6",1.209,"Strain_B","Knock-OUT (-)"
1410,"B7",1.172,"Strain_B","Knock-IN (+)"
1410,"B8",1.208,"Strain_B","Knock-IN (+)"
1410,"B9",1.209,"Strain_B","Knock-IN (+)"
1410,"B10",1.209,"Strain_B","Knock-IN (+)"
1410,"B11",1.207,"Strain_B","Knock-IN (+)"
1410,"B12",1.209,"Strain_B","Knock-IN (+)"
1410,"C1",0.952,"Strain_C","Knock-OUT (-)"
1410,"C2",1.209,"Strain_C","Knock-OUT (-)"
1410,"C3",1.208,"Strain_C","Knock-OUT (-)"
1410,"C4",0.952,"Strain_C","Knock-OUT (-)"
1410,"C5",1.143,"Strain_C","Knock-OUT (-)"
1410,"C6",0.971,"Strain_C","Knock-OUT (-)"
1410,"C7",1.172,"Strain_C","Knock-IN (+)"
1410,"C8",1.208,"Strain_C","Knock-IN (+)"
1410,"C9",1.186,"Strain_C","Knock-IN (+)"
1410,"C10",1.13,"Strain_C","Knock-IN (+)"
1410,"C11",1.209,"Strain_C","Knock-IN (+)"
1410,"C12",1.208,"Strain_C","Knock-IN (+)"
1425,"A1",1.207,"Strain_A","Knock-OUT (-)"
1425,"A2",1.148,"Strain_A","Knock-OUT (-)"
1425,"A3",1.209,"Strain_A","Knock-OUT (-)"
1425,"A4",1.017,"Strain_A","Knock-OUT (-)"
1425,"A5",1.209,"Strain_A","Knock-OUT (-)"
1425,"A6",1.209,"Strain_A","Knock-OUT (-)"
1425,"A7",1.209,"Strain_A","Knock-IN (+)"
1425,"A8",1.209,"Strain_A","Knock-IN (+)"
1425,"A9",1.209,"Strain_A","Knock-IN (+)"
1425,"A10",1.209,"Strain_A","Knock-IN (+)"
1425,"A11",1.207,"Strain_A","Knock-IN (+)"
1425,"A12",1.207,"Strain_A","Knock-IN (+)"
1425,"B1",0.977,"Strain_B","Knock-OUT (-)"
1425,"B2",1.209,"Strain_B","Knock-OUT (-)"
1425,"B3",1.053,"Strain_B","Knock-OUT (-)"
1425,"B4",1.207,"Strain_B","Knock-OUT (-)"
1425,"B5",1.207,"Strain_B","Knock-OUT (-)"
1425,"B6",1.209,"Strain_B","Knock-OUT (-)"
1425,"B7",1.176,"Strain_B","Knock-IN (+)"
1425,"B8",1.208,"Strain_B","Knock-IN (+)"
1425,"B9",1.209,"Strain_B","Knock-IN (+)"
1425,"B10",1.209,"Strain_B","Knock-IN (+)"
1425,"B11",1.207,"Strain_B","Knock-IN (+)"
1425,"B12",1.209,"Strain_B","Knock-IN (+)"
1425,"C1",0.956,"Strain_C","Knock-OUT (-)"
1425,"C2",1.209,"Strain_C","Knock-OUT (-)"
1425,"C3",1.208,"Strain_C","Knock-OUT (-)"
1425,"C4",0.956,"Strain_C","Knock-OUT (-)"
1425,"C5",1.148,"Strain_C","Knock-OUT (-)"
1425,"C6",0.974,"Strain_C","Knock-OUT (-)"
1425,"C7",1.176,"Strain_C","Knock-IN (+)"
1425,"C8",1.208,"Strain_C","Knock-IN (+)"
1425,"C9",1.189,"Strain_C","Knock-IN (+)"
1425,"C10",1.136,"Strain_C","Knock-IN (+)"
1425,"C11",1.209,"Strain_C","Knock-IN (+)"
1425,"C12",1.208,"Strain_C","Knock-IN (+)"
1440,"A1",1.207,"Strain_A","Knock-OUT (-)"
1440,"A2",1.153,"Strain_A","Knock-OUT (-)"
1440,"A3",1.209,"Strain_A","Knock-OUT (-)"
1440,"A4",1.02,"Strain_A","Knock-OUT (-)"
1440,"A5",1.209,"Strain_A","Knock-OUT (-)"
1440,"A6",1.209,"Strain_A","Knock-OUT (-)"
1440,"A7",1.209,"Strain_A","Knock-IN (+)"
1440,"A8",1.209,"Strain_A","Knock-IN (+)"
1440,"A9",1.209,"Strain_A","Knock-IN (+)"
1440,"A10",1.209,"Strain_A","Knock-IN (+)"
1440,"A11",1.207,"Strain_A","Knock-IN (+)"
1440,"A12",1.207,"Strain_A","Knock-IN (+)"
1440,"B1",0.98,"Strain_B","Knock-OUT (-)"
1440,"B2",1.21,"Strain_B","Knock-OUT (-)"
1440,"B3",1.058,"Strain_B","Knock-OUT (-)"
1440,"B4",1.207,"Strain_B","Knock-OUT (-)"
1440,"B5",1.207,"Strain_B","Knock-OUT (-)"
1440,"B6",1.21,"Strain_B","Knock-OUT (-)"
1440,"B7",1.18,"Strain_B","Knock-IN (+)"
1440,"B8",1.208,"Strain_B","Knock-IN (+)"
1440,"B9",1.21,"Strain_B","Knock-IN (+)"
1440,"B10",1.209,"Strain_B","Knock-IN (+)"
1440,"B11",1.207,"Strain_B","Knock-IN (+)"
1440,"B12",1.209,"Strain_B","Knock-IN (+)"
1440,"C1",0.96,"Strain_C","Knock-OUT (-)"
1440,"C2",1.209,"Strain_C","Knock-OUT (-)"
1440,"C3",1.208,"Strain_C","Knock-OUT (-)"
1440,"C4",0.96,"Strain_C","Knock-OUT (-)"
1440,"C5",1.153,"Strain_C","Knock-OUT (-)"
1440,"C6",0.977,"Strain_C","Knock-OUT (-)"
1440,"C7",1.18,"Strain_C","Knock-IN (+)"
1440,"C8",1.208,"Strain_C","Knock-IN (+)"
1440,"C9",1.192,"Strain_C","Knock-IN (+)"
1440,"C10",1.141,"Strain_C","Knock-IN (+)"
1440,"C11",1.209,"Strain_C","Knock-IN (+)"
1440,"C12",1.208,"Strain_C","Knock-IN (+)"
